chroma_cens_mean,chroma_cens_std,chroma_cens_var,mel_mean,mel_std,mel_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,rolloff_mean,rolloff_std,rolloff_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,mfccs_mean_0,mfccs_std_0,mfccs_mean_1,mfccs_std_1,mfccs_mean_2,mfccs_std_2,mfccs_mean_3,mfccs_std_3,mfccs_mean_4,mfccs_std_4,mfccs_mean_5,mfccs_std_5,mfccs_mean_6,mfccs_std_6,mfccs_mean_7,mfccs_std_7,mfccs_mean_8,mfccs_std_8,mfccs_mean_9,mfccs_std_9,mfccs_mean_10,mfccs_std_10,mfccs_mean_11,mfccs_std_11,mfccs_mean_12,mfccs_std_12,chroma_mean_0,chroma_std_0,chroma_mean_1,chroma_std_1,chroma_mean_2,chroma_std_2,chroma_mean_3,chroma_std_3,chroma_mean_4,chroma_std_4,chroma_mean_5,chroma_std_5,chroma_mean_6,chroma_std_6,chroma_mean_7,chroma_std_7,chroma_mean_8,chroma_std_8,chroma_mean_9,chroma_std_9,chroma_mean_10,chroma_std_10,chroma_mean_11,chroma_std_11,label,label_binary
0.2531851,0.13867457,0.019230638,1.4965549,56.05162,3141.7842,-11.605965,126.231476,15934.385,-0.20444292,1.9674616,3.8709052,383.6546209137727,311.15040509159996,96814.57458866674,1039.2895332524627,406.64206256965286,165357.7670509015,479.7247023809524,861.3293853648078,741888.3100929175,0.006832062251984127,0.0069505411750196274,4.8310022625643224e-05,-0.0010128432,0.07560336,0.0057158675,0.000758207,0.041461483,0.0017190546,-443.0163,25.277004,64.13761,18.74108,50.31546,13.277754,40.631836,11.0840025,33.265804,9.253302,26.395998,7.454406,19.823595,5.2639775,14.671919,4.456849,11.666856,3.9260526,9.823674,3.5721135,8.282705,3.507536,7.0184026,3.4462724,6.1049433,2.9308414,0.7924136,0.2484152,0.7227936,0.22111665,0.69927645,0.20570752,0.70740044,0.20648144,0.71296275,0.21108346,0.71083623,0.21199302,0.70913285,0.22480159,0.727243,0.24304521,0.7047117,0.23242883,0.7259301,0.21371916,0.7601447,0.2095421,0.8005573,0.2420766,COPD,1
0.2656298,0.11302278,0.01277415,4.345802,92.24687,8509.485,-3.1053367,115.82187,13414.706,-0.032288417,2.5921898,6.719448,120.87353136705711,116.87609549068671,13660.021697148117,491.60375045348013,220.25177152026677,48510.84285781579,158.9781746031746,264.17913976926235,69790.61788922746,0.0025576636904761905,0.0014141416666234162,1.9997966532804534e-06,0.0039513023,0.18479899,0.034150667,9.350716e-05,0.021627733,0.00046775886,-389.86417,46.84863,90.72785,22.722666,69.560844,12.469562,51.38259,12.173682,37.598545,13.818764,29.280909,9.613857,23.473885,4.7967997,18.121698,4.013249,12.276441,4.4277945,7.0981364,3.8208563,3.892941,3.5312965,2.9527068,4.2480335,3.1282492,4.979214,0.7840059,0.24376014,0.7691753,0.23783793,0.7118504,0.21715277,0.71906865,0.19865885,0.6944486,0.19011973,0.6137941,0.19163503,0.63187253,0.21166286,0.6530178,0.21835525,0.6895438,0.22260106,0.74861634,0.23173785,0.7806174,0.23899755,0.7895651,0.2511163,COPD,1
0.26690784,0.10997059,0.012093531,2.9418461,78.495445,6161.5347,-5.3856277,119.25008,14220.58,-0.06936583,2.9162529,8.504531,121.16651050863373,133.02423602727546,17695.44737064029,484.86708296591075,233.64076361924094,54588.00642458202,165.4265873015873,313.92451759220137,98548.60274549636,0.0030304439484126985,0.002359679216482978,5.568086004701722e-06,-0.0051777144,0.14341077,0.020566652,0.00083831925,0.022584068,0.00051004015,-406.7186,48.583973,78.57261,19.03508,64.39235,11.060005,50.75222,9.326801,39.03652,10.843192,30.680216,7.967263,24.413584,3.9479077,18.814743,3.6291573,13.210225,4.3642254,8.122872,4.1235356,4.395873,4.1807246,2.4150834,4.658788,1.8991761,5.222117,0.7734721,0.24809869,0.76847225,0.24120039,0.7017276,0.21796104,0.68732107,0.22341524,0.6615648,0.22415625,0.57503015,0.21110117,0.5726408,0.21395656,0.6106673,0.23282734,0.6455322,0.22779672,0.7067562,0.218846,0.75985664,0.22598206,0.77737296,0.23737755,COPD,1
0.25900233,0.1274799,0.016251124,11.307481,148.77629,22134.383,0.08293359,120.233246,14456.034,0.0109718405,1.5352123,2.3568769,92.74181887624772,68.10949581883172,4638.903420695455,396.29944109913754,158.62653288393852,25162.376934779233,120.72172619047619,130.90071546584713,17134.997309470673,0.002972315228174603,0.0018780724931915828,3.527156289682848e-06,0.00055917207,0.25949347,0.067336865,-0.00020233728,0.033628553,0.0011308795,-400.7771,18.706831,99.46457,20.479353,83.699425,17.458544,65.81291,12.420482,48.556522,8.290012,34.29528,6.0142517,23.66363,5.728974,15.998841,5.8839374,10.581976,5.565677,6.9147477,5.051805,4.832346,4.576066,3.9835124,4.1427917,4.0514197,3.9401321,0.7805922,0.24202105,0.7154672,0.22536412,0.6553952,0.22242175,0.62459964,0.21978338,0.607672,0.21257737,0.6009775,0.21626712,0.66664064,0.21474826,0.7100322,0.21037473,0.73707473,0.20390584,0.74131393,0.23141578,0.77750456,0.24819514,0.8030528,0.25376484,COPD,1
0.2545831,0.13609108,0.018520782,11.959939,165.24466,27305.797,-2.5015717,119.19479,14207.399,-0.28155202,3.660679,13.400571,134.83121825188059,226.26319332071662,51195.03265168799,447.30866737300823,378.37956753021405,143171.0971243518,221.35416666666666,541.8499646937255,293601.38423859153,0.003363715277777778,0.0044379018128851725,1.9694972500809498e-05,-0.0032967257,0.2752271,0.07574996,5.439573e-05,0.030782923,0.00094758836,-396.7923,53.60642,94.619865,30.348377,75.61119,28.584805,59.10644,21.458647,43.01503,15.367858,30.135998,10.4401655,20.642113,7.852488,13.8771105,6.7363205,9.107232,5.654477,5.963311,4.5357037,4.348843,4.0005846,3.8352845,3.943208,4.00932,4.0088964,0.7495269,0.28502277,0.7039182,0.2726685,0.6524252,0.25408757,0.6137063,0.23078133,0.5854034,0.2291005,0.57075745,0.24214381,0.6223878,0.2612437,0.64251274,0.26068977,0.68923366,0.26469988,0.71646225,0.27157295,0.76492834,0.29141304,0.7825073,0.29768175,COPD,1
0.26547012,0.11339726,0.012858938,8.632021,119.42376,14262.035,-1.6833911,122.01293,14887.155,-0.011137516,2.4056253,5.7870336,108.08868238432225,106.69108034377425,11382.98662492169,445.32654449157303,190.21629304767555,36182.238140799185,142.4231150793651,229.64211598959633,52735.50143617922,0.0035109747023809525,0.003022335716010402,9.13451318027211e-06,-0.00032935903,0.2457767,0.060406186,6.9451344e-05,0.042191766,0.0017801452,-407.7413,37.642944,102.37712,27.136333,81.40314,21.496729,59.924614,13.779649,40.845882,8.399677,27.791027,5.821986,19.688543,7.045909,15.0996275,7.572762,12.07526,7.321894,9.676443,6.670204,7.364843,6.15649,5.4550276,5.893979,4.155677,5.8102226,0.7523131,0.25214252,0.6950475,0.24615782,0.68276703,0.21653669,0.68143004,0.20777968,0.65410966,0.21003602,0.63097733,0.23126346,0.62919843,0.21863729,0.68089515,0.21400371,0.69043446,0.20415285,0.7177688,0.2213641,0.7534674,0.24302444,0.78277487,0.23151997,COPD,1
0.27298704,0.093869105,0.008811409,5.8111897,86.84065,7541.299,-4.2811894,120.79789,14592.131,-0.44155973,4.418987,19.527445,176.20862194962274,249.90303023494306,62451.52452060687,553.4448122666582,417.4127365576716,174233.39264056415,292.906746031746,596.9060547656555,356296.8382158998,0.003402467757936508,0.003402953232734485,1.1580090704178083e-05,0.0037652222,0.21518011,0.04630248,0.00046067964,0.02624673,0.00068889087,-403.5835,61.56189,98.43396,30.668861,73.018845,28.489187,54.247124,19.768354,37.23261,12.829319,24.935858,8.280671,17.216902,7.4044285,12.402783,7.144821,9.709149,6.4500527,7.5627203,5.7361937,5.9240804,5.1258097,4.0507503,4.8621693,3.1932158,4.977287,0.7690215,0.27851984,0.69784313,0.2754856,0.66737795,0.24568963,0.65715706,0.22852926,0.59745866,0.22713442,0.5661574,0.24919327,0.54790384,0.22754279,0.5983874,0.24079457,0.62732905,0.24003066,0.6757873,0.25689152,0.7296363,0.2756418,0.7833933,0.26858425,COPD,1
0.27113563,0.09908987,0.009818803,8.868692,127.98736,16380.765,-2.4667935,118.09643,13946.767,0.078312986,2.6942706,7.259094,97.23232122381796,119.69376078112778,14326.596369929843,414.21305389365705,207.39055208621735,43010.841094626034,131.51041666666666,301.5211665428945,90915.0138733879,0.0017942398313492063,0.0011973513026555494,1.433650141970941e-06,0.00036004948,0.28521296,0.08134644,-9.22677e-05,0.024217034,0.00058646477,-394.58414,37.084984,103.76041,28.808899,76.65179,17.16991,50.992226,20.267727,34.640285,18.219612,26.284191,9.9920225,21.080843,4.7923937,15.760872,6.0710025,10.565703,6.6740627,6.7440114,6.820911,4.842216,6.880161,5.0383444,6.7033043,6.1549273,5.9374886,0.7852816,0.25867,0.7694803,0.21725176,0.76945126,0.15660942,0.75872195,0.14525338,0.6738471,0.17075962,0.5764927,0.19242342,0.5729534,0.20298076,0.62808055,0.22584656,0.6859458,0.23671062,0.7423974,0.2545681,0.7789515,0.26676235,0.7936278,0.27547798,COPD,1
0.2666871,0.110504836,0.012211318,9.754749,142.65446,20350.295,-3.647269,114.614716,13136.533,-0.29950306,3.9622293,15.699261,166.44670396480132,274.0345313639064,75094.9243798358,500.6447582595766,431.10737419479904,185853.56808513447,301.27728174603175,700.4948990816326,490693.10363938677,0.003204830109126984,0.003670751847180847,1.3474419123581602e-05,-0.0014433238,0.2877492,0.082799606,-0.00046397,0.03140898,0.000986524,-378.60355,61.86376,104.7343,40.443466,70.52843,29.54714,44.000317,24.441608,28.242502,19.125288,21.7472,10.990717,18.168919,7.0631433,14.066275,6.9363127,9.539814,6.5849514,6.0484037,6.5450363,4.014373,6.8891635,4.318163,6.7635612,5.780266,6.0152087,0.68376863,0.320341,0.68660396,0.29775724,0.6926169,0.25398692,0.6859639,0.24706684,0.6056354,0.25059506,0.53691864,0.26234525,0.53328305,0.26576677,0.5704503,0.29582518,0.6249658,0.32133463,0.6663565,0.33437508,0.68503064,0.3425695,0.6933154,0.34405044,COPD,1
0.2701077,0.10185857,0.010375168,8.203221,115.59645,13362.54,0.43832842,114.36897,13080.262,-0.02129696,2.0268002,4.107919,132.84966422103244,66.6449472285357,4441.548991094308,488.5335805424003,143.80365694954733,20679.49175206309,157.92410714285714,120.08491193464572,14420.386074351618,0.005553230406746032,0.004530111890066902,2.052191373652552e-05,0.00030296444,0.20739862,0.04301419,-0.00020408057,0.04491796,0.002017623,-375.78555,25.620249,112.777214,24.521788,83.99651,19.611628,57.883698,18.205769,40.0438,11.568954,29.331892,4.5525007,21.524466,5.4199743,14.836642,6.431845,9.242429,6.828899,5.3359146,7.153875,3.1354885,7.1800857,1.9782212,6.83034,1.3975328,5.873042,0.698194,0.27369273,0.6479259,0.26365003,0.6574211,0.23779811,0.6857664,0.22841929,0.6351382,0.2319308,0.5883501,0.22631446,0.60579705,0.2364701,0.6575151,0.25391296,0.6677699,0.25549552,0.66921467,0.24478966,0.71308845,0.24275693,0.7430933,0.2595967,COPD,1
0.2596172,0.12622303,0.015932254,8.642013,122.11079,14911.045,-0.13021907,112.59021,12676.555,-0.009049389,3.132118,9.810163,167.39594648462045,163.07624302019045,26593.86103758021,580.454254532025,285.25933513419614,81372.88828120363,200.2108134920635,324.89930862869454,105559.56074740371,0.005018446180555556,0.005098785325050274,2.5997611790948026e-05,0.003430386,0.22275558,0.049620047,-0.00012588885,0.038056284,0.0014482809,-369.6633,53.241886,111.69047,23.116714,75.4746,17.395264,50.799904,15.541421,36.4107,10.249038,28.91708,4.7549667,22.48362,4.5607204,16.210579,5.1942496,10.512619,5.807421,6.5211225,6.2579517,4.1735816,6.613762,2.807132,6.479808,1.9690554,5.7389784,0.7142362,0.26977608,0.6779119,0.2397014,0.691444,0.23118196,0.7052313,0.20426579,0.6464638,0.21205428,0.5860712,0.2190468,0.61043096,0.24166216,0.6435965,0.24096641,0.67035645,0.2400736,0.6814033,0.23154275,0.7186898,0.23690443,0.73900396,0.2611104,COPD,1
0.2772036,0.08056979,0.0064914906,5.276438,70.77863,5009.615,-2.0931327,124.810425,15577.643,-0.011838566,2.1569457,4.6524143,116.92435242035198,89.64630542103576,8036.460075641625,468.57888248609055,164.30099274882326,26994.81621824887,154.1418650793651,209.88404616742258,44051.31283560877,0.0025692894345238095,0.001614974449388747,2.6081424721784868e-06,-0.0027764807,0.19935499,0.03974241,0.00079035014,0.04478716,0.0020058898,-414.6803,35.1866,115.44067,33.749733,87.21585,19.646233,59.059788,10.841372,37.974285,11.056911,26.404762,7.8450003,19.761028,6.0459695,14.534652,5.7128496,9.306674,5.694851,5.2728286,5.652598,3.389054,5.647358,3.8125875,5.183315,5.297402,4.364826,0.75175625,0.22270304,0.74257797,0.21957755,0.72878575,0.19469328,0.7177797,0.18502216,0.696814,0.17691389,0.6863369,0.18860875,0.6876424,0.19536993,0.7019726,0.20745094,0.71580565,0.21129854,0.72991073,0.21654686,0.73787487,0.23215242,0.7654822,0.23949966,COPD,1
0.2728023,0.094404675,0.008912242,4.2004046,68.541855,4697.9863,-3.9872153,121.325584,14719.897,-0.29083464,3.157387,9.969092,209.77055088130444,309.17213039902254,95587.4062154702,597.1829723089338,446.4088696576295,199280.87890900244,376.24007936507934,787.6968704067606,620466.359648605,0.004406156994047619,0.005671802457973922,3.216934312227902e-05,0.000836112,0.17986226,0.032350432,0.0007174052,0.040201295,0.0016161441,-404.93408,50.967472,103.880905,39.10325,75.13379,28.765532,53.15786,16.582205,35.32277,13.763167,24.525352,10.408705,18.196484,7.847626,13.658022,6.3486257,9.5723,5.9001775,6.005438,6.048404,3.9590588,5.6572165,4.1647997,5.1205735,5.5235257,3.8863869,0.71271646,0.2503709,0.7076157,0.24028957,0.70008546,0.22091538,0.6723334,0.2059745,0.64686733,0.19960809,0.65882295,0.22439662,0.6843239,0.23330063,0.68284214,0.22685489,0.680199,0.22366275,0.67467403,0.23067187,0.67575544,0.2488112,0.71556044,0.2660693,COPD,1
0.27015853,0.10172374,0.010347719,16.620678,238.13647,56708.98,-0.18749762,103.84796,10784.398,-0.074852124,3.418275,11.684605,99.51541672507355,118.43425674553308,14026.673170866849,247.54820204320472,202.6984777410888,41086.67287855467,164.12450396825398,304.37970314886314,92647.00368899005,0.001953125,0.0013064357131584957,1.7067742726159475e-06,-0.008089924,0.44406924,0.1971975,0.0011280032,0.07472166,0.0055833263,-334.22266,61.50359,129.429,45.097485,41.447342,12.419417,5.0955153,19.33289,19.16208,7.0518417,29.712822,5.548369,22.987555,8.866353,21.081392,9.126867,24.30083,5.7552075,17.670998,4.953285,6.9254746,5.8888,5.5009327,4.827742,8.471192,4.35251,0.823846,0.17876555,0.7861937,0.1663641,0.75152797,0.14201094,0.728216,0.1462311,0.6937793,0.13719085,0.6870676,0.15571883,0.77398926,0.16517653,0.8228699,0.13523336,0.86578816,0.09891087,0.9099412,0.0939114,0.9042066,0.11797422,0.8771154,0.16455954,COPD,1
0.2626377,0.119811356,0.014354762,5.33127,82.41327,6791.9473,-5.1585035,112.3049,12612.391,-0.35129964,4.350223,18.92444,166.97496710464853,231.69397386852427,53682.0975269884,376.3614218071128,430.7790348770907,185570.5768896377,313.55406746031747,575.9779828071938,331750.6366786441,0.0035342261904761905,0.004966356748713377,2.4664699355490904e-05,-0.009837058,0.21670285,0.046960127,6.2657804e-05,0.042510726,0.0018071617,-364.99646,84.513824,125.28824,57.56302,35.316372,15.240974,2.7969792,19.903702,17.33681,8.628491,26.426931,10.709344,18.289257,10.600662,16.597569,10.493953,20.907541,8.85575,15.691011,6.879941,6.104139,6.1862774,5.2811103,5.3157263,7.9001045,4.90449,0.7229592,0.2775038,0.70008826,0.26904014,0.6745727,0.25552076,0.6666323,0.2621613,0.6352862,0.24317868,0.6277815,0.24846373,0.7043827,0.2702648,0.7344536,0.26799595,0.76089853,0.2651244,0.7914708,0.27463016,0.7881264,0.2779639,0.7646741,0.2868051,COPD,1
0.25107053,0.14246723,0.020296913,5.6676764,107.60727,11579.325,-4.229645,116.15988,13493.118,-0.004869191,2.0723963,4.294826,60.65054498916148,116.29942063199995,13525.555239338857,167.55504820624046,202.40878071726374,40969.31451144935,91.76587301587301,273.34879603572125,74719.56429417834,0.001449342757936508,0.0012546231409046545,1.5740792256934606e-06,0.05943918,0.2881987,0.08305849,0.00012429012,0.026386479,0.0006962462,-396.60544,29.840914,93.52679,16.833668,60.17971,10.981991,31.911915,7.653211,20.155468,7.065185,22.391024,6.1990085,27.801895,6.4533644,28.250393,5.82954,22.67282,5.1911325,14.9793215,4.3740864,9.026086,3.409523,5.849931,3.7702434,4.874722,3.8163884,0.73821735,0.20134318,0.70508415,0.18827401,0.6623569,0.18539849,0.6219806,0.18117067,0.60668087,0.16561526,0.64851797,0.18026383,0.7661623,0.21284117,0.8288569,0.19065376,0.88129556,0.16067405,0.91213346,0.15628712,0.85668063,0.15717778,0.7883991,0.19177641,COPD,1
0.25237077,0.14015107,0.019642323,4.9203978,80.67299,6508.1313,-6.16634,118.91305,14140.313,-0.39842024,3.3572228,11.270945,127.74386212328908,266.53560580491705,71041.22916179414,307.5731704109501,459.94321996504897,211547.7655918174,221.10615079365078,640.6841806902764,410476.21938677074,0.002631293402777778,0.0042687101424121075,1.8221886279931993e-05,-0.012119218,0.26587367,0.070688814,0.00011282003,0.027803121,0.00077301357,-403.60995,52.175926,101.70927,29.433304,56.62376,20.158413,26.80746,9.925801,17.197933,7.811638,21.134607,8.402108,25.370935,10.03136,24.183155,9.122655,18.539566,7.259614,12.49764,5.483845,8.530743,4.0578346,6.2221417,4.1952715,4.6302752,4.2614903,0.646534,0.2617626,0.6308494,0.24888453,0.5977762,0.24652593,0.56933886,0.2378911,0.58546364,0.22229014,0.6505086,0.23856816,0.75714934,0.26695225,0.80478853,0.25630456,0.8509632,0.25674748,0.84443146,0.25453955,0.760367,0.2572148,0.690658,0.27477315,COPD,1
0.25602254,0.13336337,0.017785786,12.751687,174.70937,30523.363,-0.7209541,110.18668,12141.105,-0.08773602,1.5026128,2.2578454,60.213859586877405,71.71590978061573,5143.171715661416,186.25553970037416,155.54573052431726,24194.474284343527,65.78621031746032,144.56678287005712,20899.55470939824,0.001693483382936508,0.0010158547090402216,1.0319607898791933e-06,0.038684625,0.37598148,0.14136207,0.0001972975,0.048358135,0.0023385093,-368.02112,33.037796,116.05667,23.479822,48.359753,8.317835,11.655277,9.015602,16.71862,7.220338,30.988176,6.552232,32.215527,8.669859,26.847248,8.413005,23.650345,4.678211,20.168013,4.4275427,14.305779,4.034651,9.644576,4.194471,8.038714,4.639335,0.822527,0.16159394,0.78746367,0.1524914,0.7653846,0.14817914,0.7473333,0.15499745,0.7075484,0.13356493,0.69089687,0.14876767,0.76033914,0.17497572,0.80287987,0.15357223,0.8390593,0.12689808,0.87962776,0.13494077,0.88255775,0.13870417,0.8726151,0.16456017,COPD,1
0.25608703,0.13323952,0.01775277,5.128292,88.07747,7757.64,-4.353745,118.19835,13970.85,-0.0587963,1.7948663,3.221545,78.88473737524959,104.5381980854104,10928.234858944503,226.23811017238648,230.3544886235769,53063.19042902962,89.90575396825396,220.15111190958538,48466.51207502678,0.0023290240575396825,0.0016382218530467017,2.6837708397997687e-06,0.018243095,0.26238567,0.06884623,-0.0005563314,0.023242448,0.0005402114,-401.3702,37.48049,109.60944,22.307068,48.775536,8.024083,13.316166,8.734662,14.902227,6.833974,27.998293,6.6835575,31.20332,6.6064024,26.571127,7.2089624,22.377302,4.5661216,18.87159,3.880695,14.021956,3.4113169,9.607726,3.840052,7.516811,4.3068533,0.8212606,0.14770019,0.75251615,0.16659932,0.71228147,0.16921511,0.6966335,0.18189271,0.6623224,0.17771082,0.64821553,0.19661355,0.7057748,0.20693494,0.7449634,0.18294837,0.79205847,0.15454297,0.8502666,0.15363151,0.8765256,0.12546986,0.8910385,0.14124282,COPD,1
0.2504271,0.1435953,0.020619608,13.627349,216.86662,47031.133,-3.530687,109.064804,11895.131,0.026330221,2.7366636,7.489327,88.01255940430799,96.50402963039686,9313.027734904514,380.0265049656253,185.00018967263475,34225.07017891083,74.83878968253968,215.49572605043787,46438.40794600537,0.0010385664682539683,0.0008020546435227657,6.432916511964309e-07,0.1554251,0.3976295,0.15810922,0.0001685943,0.016480934,0.0002716212,-371.46872,41.04321,89.469925,23.892746,39.35765,13.460788,20.69733,8.375283,25.96597,6.56223,33.15956,7.6542826,28.252216,10.466362,19.512035,8.192774,15.917035,5.3415976,15.817684,4.928733,15.160548,4.3376503,12.9887,4.0927815,9.271076,3.645251,0.9177286,0.098064855,0.8548868,0.093450956,0.79280394,0.09998066,0.73844755,0.118116796,0.67652524,0.13408773,0.621507,0.16503014,0.68174,0.17804259,0.75415546,0.15796222,0.82279056,0.11989085,0.8940612,0.0829829,0.94324744,0.0652498,0.9584413,0.09119403,COPD,1
0.24785012,0.1479988,0.021903643,6.8889027,101.75037,10353.138,-4.958988,113.33438,12844.683,-0.049090926,4.6000338,21.160309,171.66380499093296,285.73957501661255,81647.10473067434,517.1521107415837,452.3895673504407,204656.3206475189,281.25,731.2715420870479,534758.068266369,0.002174014136904762,0.004287126121890054,1.8379450384992056e-05,0.11710419,0.2943479,0.0866407,0.000101109275,0.022602936,0.0005108927,-381.3375,84.420425,90.08946,22.762009,38.742973,13.221815,21.176039,7.300435,24.516006,6.200764,29.702948,9.159219,26.793114,11.337663,20.151814,8.520348,16.022705,6.1057854,14.582534,5.3625493,13.960204,4.784035,12.558657,3.5489967,8.574148,3.9981382,0.9035839,0.10036556,0.8491483,0.09440654,0.7950462,0.115566105,0.7511876,0.13811398,0.693072,0.13880463,0.6419765,0.17086388,0.69306177,0.19281463,0.7525118,0.18046002,0.8091516,0.14503703,0.86946476,0.114444986,0.9236651,0.082468316,0.94334745,0.09470391,COPD,1
0.2465157,0.15021098,0.022563338,9.6769905,160.23776,25676.139,-5.1547213,118.14517,13958.281,-0.010675948,2.1888232,4.790947,44.771336278746936,56.18571937688536,3156.8350618981112,233.11668014899143,142.94151271547264,20432.27605738763,42.28670634920635,87.54731971256601,7664.533188854248,0.0009571862599206349,0.001044715404658093,1.091430276729923e-06,-0.1229901,0.35892147,0.12882462,-2.360154e-06,0.026650976,0.0007102745,-409.09662,29.511679,63.701607,23.390251,47.785305,13.164027,36.857628,9.6296425,31.790709,8.195106,30.689651,5.365833,28.535082,5.753998,25.373133,6.86558,22.285086,6.976565,19.477627,6.0472236,16.032726,5.0603046,11.493418,4.3403344,8.063233,3.5436435,0.88433915,0.15022029,0.8325193,0.13340212,0.7794138,0.14446951,0.7287049,0.14868145,0.690275,0.16682406,0.6653025,0.18929623,0.73338526,0.20687416,0.79796135,0.2015074,0.8423045,0.18176787,0.88393164,0.16520666,0.918384,0.15889095,0.9276344,0.15756094,COPD,1
0.25474483,0.1357881,0.018438406,4.1253014,74.90291,5610.446,-7.5949607,121.608986,14788.746,-0.006723715,3.5555403,12.641868,121.61917360232171,258.6261855799633,66887.50386764163,371.8848725114789,459.75429523317433,211374.01198535282,217.9439484126984,630.8258895613026,397941.30294080876,0.0014144655257936508,0.0016447540537050742,2.7052158971792744e-06,0.021330623,0.2269888,0.05152392,-0.0002822158,0.015882405,0.0002522508,-421.18378,57.32907,60.90947,24.06361,44.022644,14.925069,35.310326,10.609258,29.887724,8.702216,27.653957,6.760471,25.892372,6.75796,23.743622,7.5756927,21.058147,7.647933,18.03893,6.993326,14.7792425,5.9870486,11.667571,4.86257,9.485272,3.8821852,0.8730611,0.14423674,0.8252783,0.14260918,0.767876,0.1509689,0.7126158,0.14508955,0.67746085,0.1536145,0.65437496,0.18461221,0.7205793,0.20547706,0.7812161,0.19718495,0.8206533,0.17205803,0.858006,0.15498716,0.8964974,0.15014412,0.9104088,0.14778365,COPD,1
0.2332997,0.17001349,0.028904587,8.496295,105.162285,11059.105,-3.4835308,120.61361,14547.644,-0.052677635,2.0520604,4.210952,166.9859334353257,91.68476235312394,8406.095647748814,727.962155178156,203.9960354795204,41614.38249136174,92.63392857142857,142.53659085227397,20316.67973178855,0.002193390376984127,0.0011504723111207577,1.3235865386555372e-06,-0.0010639759,0.18005474,0.03241971,0.0015551506,0.09507549,0.009039348,-410.33203,33.73333,100.50792,19.75633,55.505615,15.060057,43.519802,9.330429,34.856018,8.89718,28.378849,5.8099513,22.68352,5.7597914,18.92917,6.273045,15.604859,6.322274,14.034817,5.3559318,11.846035,4.955785,10.077149,5.180042,9.1023655,4.6990123,0.7923465,0.20501535,0.76931465,0.16874054,0.7672296,0.14663982,0.76492476,0.16218904,0.7282716,0.15135603,0.7098644,0.17433488,0.76308244,0.19624099,0.779823,0.16959102,0.78531873,0.15814558,0.8150858,0.17795807,0.8319603,0.1911052,0.8310655,0.20944664,Healthy,0
0.23800814,0.16335683,0.026685452,4.197177,60.477196,3657.4912,-8.739096,125.032555,15633.141,-0.33440253,3.0212278,9.127818,223.63507331418074,382.6562697487166,146425.82077800258,717.9598860851688,421.7578571992804,177879.6901093286,273.31349206349205,808.1918129438287,653174.0065094326,0.002681671626984127,0.0031184937286401165,9.725003135567737e-06,0.0033442625,0.13218728,0.017473476,0.00034534698,0.06213249,0.0038604462,-431.04346,49.17136,80.90688,33.51778,50.692604,23.42794,38.182755,15.96113,30.531761,12.92916,24.687,10.367351,20.00786,9.305295,17.172094,8.522784,14.769362,7.5733805,12.343731,6.7251506,10.323034,5.993017,9.252261,5.780261,8.565875,5.297767,0.7081571,0.31113303,0.6819049,0.28672194,0.676651,0.27262008,0.6709677,0.27611986,0.6368764,0.25856537,0.6200538,0.2610379,0.6646422,0.29610065,0.6868799,0.2881883,0.69528705,0.2634067,0.7368088,0.2875179,0.753036,0.30300158,0.7428563,0.31692216,Healthy,0
0.23372543,0.16942772,0.028705755,7.6705127,97.06245,9421.118,-3.6371133,119.04839,14172.5205,-0.057954278,2.6519282,7.0327234,224.4302383806313,251.53788340954662,63271.306790154675,800.6408949624904,331.58896944004937,109951.24465431401,248.38789682539684,680.8633591508416,463574.91383416794,0.0022941468253968255,0.0012775394428409933,1.6321070280144755e-06,0.002735414,0.1684036,0.028359773,0.001780872,0.08847215,0.007827322,-403.9841,48.203068,98.524345,19.227962,53.5377,15.401462,41.868935,9.992649,33.69927,9.518504,27.786837,6.4201527,22.167463,6.128604,18.58098,6.44363,15.519508,6.2578936,14.053481,5.2662835,11.804296,4.936039,10.066825,5.039933,9.091995,4.6116414,0.7960239,0.19879524,0.77434283,0.16741064,0.7702947,0.14566481,0.7682895,0.15808243,0.7334756,0.14681923,0.72008896,0.17248885,0.775277,0.19705005,0.78560954,0.17525053,0.78663254,0.16338181,0.8163935,0.17928155,0.83486784,0.1879727,0.83303976,0.20332508,Healthy,0
